-6.855779624555564666e-01 2.483112586033258129e-01 1.000000000000000000e+00
1.289229575301703790e+00 -1.039824919575375040e+00 1.000000000000000000e+00
7.435988821873796839e-01 2.429785655981923753e+00 1.000000000000000000e+00
7.657658418350039575e-01 9.693591263477929765e-02 -1.000000000000000000e+00
1.356514176725135190e+00 7.036736317583544009e-01 1.000000000000000000e+00
7.295681121487413989e-01 2.695467174847393732e+00 -1.000000000000000000e+00
-4.500332213039612839e-01 1.931066524244657856e-01 1.000000000000000000e+00
1.335094319773279636e+00 1.671784297623794657e+00 1.000000000000000000e+00
9.200996880445582171e-01 1.770195037174525199e+00 1.000000000000000000e+00
2.104913313262701813e-01 1.976969968626533847e+00 1.000000000000000000e+00
1.848953895543465009e+00 1.436561152106528683e+00 1.000000000000000000e+00
2.569713690582406507e+00 1.898367251387483190e+00 1.000000000000000000e+00
9.158212999981247826e-01 2.794621911368694533e+00 -1.000000000000000000e+00
1.993418064246260224e+00 7.639441125087009787e-02 -1.000000000000000000e+00
2.043079337965064468e+00 4.675296045887087359e-01 -1.000000000000000000e+00
1.860226836188619615e+00 2.604834351974281148e+00 -1.000000000000000000e+00
1.038134409152733140e+00 1.682475571051128771e+00 1.000000000000000000e+00
9.666619738376196480e-01 -7.430144642993037341e-01 1.000000000000000000e+00
1.665591732232929223e+00 1.154827946638921965e+00 1.000000000000000000e+00
1.852407840540405193e+00 -2.128670565047210417e-01 1.000000000000000000e+00
2.241654631239524242e+00 9.497534484621439343e-01 -1.000000000000000000e+00
1.476028433912429438e+00 3.574819069426844464e-01 1.000000000000000000e+00
1.721306221808728276e+00 9.729388691843288139e-01 1.000000000000000000e+00
1.446185368537310278e+00 1.616164403444730002e+00 1.000000000000000000e+00
1.037109248872074563e+00 1.376898918265250016e+00 1.000000000000000000e+00
1.022082260839181300e+00 2.529302866050286092e+00 -1.000000000000000000e+00
1.332143628743301944e+00 2.721144905084741161e+00 -1.000000000000000000e+00
1.040197729885714351e+00 1.712487009439432661e+00 1.000000000000000000e+00
3.691836090060516717e+00 1.612261789415412316e+00 -1.000000000000000000e+00
1.882892752240786560e+00 3.011363631969511623e+00 -1.000000000000000000e+00
2.066138608325118753e-01 1.427951633963461031e+00 -1.000000000000000000e+00
-2.748700499081482285e-01 1.407613511921821381e+00 -1.000000000000000000e+00
1.404268905286709224e+00 1.940635565043294930e+00 1.000000000000000000e+00
2.641581711059493909e+00 4.392565880831183378e+00 -1.000000000000000000e+00
1.397405365067249772e+00 2.333276719488408979e+00 -1.000000000000000000e+00
2.475128350486605733e+00 2.597206446290733162e+00 -1.000000000000000000e+00
1.869844203551159101e+00 1.422934672782943721e+00 1.000000000000000000e+00
7.958824598501417213e-01 2.106903577750462997e+00 1.000000000000000000e+00
9.152820136917558802e-01 2.804982522767674791e+00 -1.000000000000000000e+00
1.102317540690544995e+00 3.671251281297657210e-01 -1.000000000000000000e+00
5.886324724951763621e-01 7.631939981331292699e-01 -1.000000000000000000e+00
3.007788236156038408e+00 1.036536718649957001e+00 -1.000000000000000000e+00
6.680223663584849980e-01 2.792902059890692179e+00 -1.000000000000000000e+00
-1.541801511681526460e-01 -4.022984520777501682e-01 1.000000000000000000e+00
2.930950312796154478e-01 2.329435273917229487e+00 1.000000000000000000e+00
8.871485639165580528e-01 1.063277598932820478e+00 1.000000000000000000e+00
-5.873090871274269098e-01 2.291792775313873598e+00 -1.000000000000000000e+00
7.344062227994347936e-01 1.109734394582601258e+00 1.000000000000000000e+00
1.008744778799802733e+00 1.369879434767188320e+00 1.000000000000000000e+00
2.277555089577746550e+00 9.048809314593384556e-01 -1.000000000000000000e+00
-1.374811256699203232e+00 2.108345958390600572e-01 1.000000000000000000e+00
1.209465781853860555e+00 1.862732018210597085e+00 1.000000000000000000e+00
1.495109603470094806e+00 3.151232921495211947e+00 -1.000000000000000000e+00
3.165550459218219315e-01 8.474250161731599063e-01 -1.000000000000000000e+00
1.144922546845931421e+00 1.665431250992337686e+00 1.000000000000000000e+00
1.030250745963972037e+00 1.404448946448137558e+00 1.000000000000000000e+00
4.573227879074823754e-01 1.532539140869983996e+00 -1.000000000000000000e+00
3.227823905423408135e+00 1.095930922923030071e+00 -1.000000000000000000e+00
1.874780143532190912e+00 1.497691411587179999e+00 1.000000000000000000e+00
1.210358384619028005e+00 2.449086109301828351e+00 -1.000000000000000000e+00
5.346215388098971566e-01 2.289215095544252065e+00 1.000000000000000000e+00
1.404799596206259826e+00 1.677067935072093396e+00 1.000000000000000000e+00
2.665505850452164260e+00 1.300631379230322793e+00 -1.000000000000000000e+00
2.085048191803294593e+00 1.609322015223860536e+00 1.000000000000000000e+00
