-5.593518296995314554e-01 2.691336573154569756e+00 1.000000000000000000e+00
2.192420910022433667e+00 3.555812788191803353e-01 -1.000000000000000000e+00
4.695387971341552502e-01 1.917317821227662922e+00 1.000000000000000000e+00
1.859146546397095534e+00 8.548457086465764965e-01 1.000000000000000000e+00
6.173126541328867178e-01 1.694287125801383631e+00 -1.000000000000000000e+00
2.793415548404506232e+00 1.031102880921269893e+00 -1.000000000000000000e+00
1.850561309752611461e+00 1.952635058585765027e+00 1.000000000000000000e+00
2.213126796688802411e-01 1.335790557856692651e+00 -1.000000000000000000e+00
8.673181980425578308e-01 4.470455050665465002e-01 -1.000000000000000000e+00
2.653968564521318463e+00 1.534570614661847410e+00 1.000000000000000000e+00
1.201179214048802679e+00 1.359038429509247692e+00 1.000000000000000000e+00
8.206742726618398986e-01 2.143830541602222084e+00 1.000000000000000000e+00
2.885715237963411894e+00 1.291425386729570413e+00 -1.000000000000000000e+00
1.781022533443887168e+00 1.984643296250410804e+00 1.000000000000000000e+00
1.303410385950518613e+00 2.236884193208991789e+00 -1.000000000000000000e+00
8.138571507788825432e-01 3.932636177714701198e-01 -1.000000000000000000e+00
9.367610283702187957e-01 1.991391459131474528e+00 -1.000000000000000000e+00
1.261935597713969237e+00 7.106137425631028348e-01 1.000000000000000000e+00
-6.690123030876957699e-01 3.762725272257092524e-01 1.000000000000000000e+00
1.587166855384408271e+00 3.419279285313925332e-01 1.000000000000000000e+00
1.542059836093130354e-01 2.200837459323125689e+00 1.000000000000000000e+00
1.966009947547147974e+00 1.331493269356075704e+00 1.000000000000000000e+00
1.006108174943633582e+00 -6.118512769195594281e-02 1.000000000000000000e+00
1.716942040956385584e+00 8.446911970207879872e-01 1.000000000000000000e+00
-1.515849527564457011e+00 4.931357188921376977e-01 -1.000000000000000000e+00
1.616344896516042517e+00 1.625269105798469171e+00 -1.000000000000000000e+00
1.296851487968963657e+00 2.364545150506627280e-01 1.000000000000000000e+00
-5.015792768980715799e-01 -7.629028892281319862e-02 1.000000000000000000e+00
1.467327772073795833e+00 -1.333678093315007196e-01 1.000000000000000000e+00
2.884437962014159140e+00 1.304668458331822212e+00 -1.000000000000000000e+00
-9.679272614332010694e-01 1.087620038752228790e+00 -1.000000000000000000e+00
5.916419684437982385e-01 5.786557732826665967e-01 -1.000000000000000000e+00
1.342007319601850046e+00 1.686692977559862028e+00 1.000000000000000000e+00
1.369690236705698450e+00 7.806317789804019247e-01 1.000000000000000000e+00
1.123494498378733830e+00 -9.414943041350174457e-01 1.000000000000000000e+00
6.292206519347136595e-01 1.270444767025995292e+00 -1.000000000000000000e+00
3.604459318330533790e+00 -1.924220896156823013e-01 -1.000000000000000000e+00
1.706571469050053080e+00 2.319009951922299528e+00 1.000000000000000000e+00
4.724222733881562331e-01 1.481968909586199645e+00 -1.000000000000000000e+00
1.324137089377236176e+00 3.066057553527056001e+00 -1.000000000000000000e+00
1.367498159810992098e+00 1.098254047206480122e+00 1.000000000000000000e+00
-4.895809384551141896e-01 2.990791679916191548e+00 1.000000000000000000e+00
-6.077179036211850516e-01 -6.030860586923989519e-01 1.000000000000000000e+00
3.583466489997655380e-01 -2.751060893917049999e-01 1.000000000000000000e+00
1.419483910969200569e+00 -8.567720884137863813e-02 1.000000000000000000e+00
1.946357543694260173e+00 5.818728262941567086e-01 -1.000000000000000000e+00
3.669287796318603245e-01 -1.225603449376293508e-01 -1.000000000000000000e+00
1.346180985290003740e+00 1.082086885462433257e+00 1.000000000000000000e+00
2.067185207385094703e+00 5.007105122712645073e-01 -1.000000000000000000e+00
-5.330569548534414004e-02 2.600573316626112685e+00 1.000000000000000000e+00
3.420699366054907875e-01 5.855348115554362964e-01 -1.000000000000000000e+00
1.985503284299718230e+00 2.553299828950432726e-01 -1.000000000000000000e+00
1.474246283044039263e+00 8.948361818169212611e-01 1.000000000000000000e+00
3.354603041095566063e+00 6.888823090438591645e-01 -1.000000000000000000e+00
4.114594221255787332e-01 9.247154715174261685e-01 -1.000000000000000000e+00
2.005977551733702402e+00 6.008575760327488080e-01 -1.000000000000000000e+00
1.584551665276346721e+00 -1.983259482551114061e-02 1.000000000000000000e+00
9.778081789929363721e-01 1.595451853191247160e+00 1.000000000000000000e+00
3.102958057209042941e+00 1.162844116197649491e+00 -1.000000000000000000e+00
1.041611843471211385e+00 4.412061883696605236e-01 -1.000000000000000000e+00
1.191514506114151217e+00 4.585028662809786937e-02 1.000000000000000000e+00
2.078387533060500614e-01 2.829554237965237640e+00 1.000000000000000000e+00
2.029241907948454049e+00 2.341893538047398415e+00 1.000000000000000000e+00
1.059799646257045147e+00 1.789279145175053820e+00 1.000000000000000000e+00
1.783281575277200215e-01 2.963105546785847366e+00 1.000000000000000000e+00
2.562748841660443588e+00 2.265739949854537638e+00 1.000000000000000000e+00
1.641070072254824375e-01 8.107625045016529919e-01 -1.000000000000000000e+00
1.169151624315940996e+00 1.902798354982845996e+00 -1.000000000000000000e+00
2.345695999443944135e-01 1.338103109507257971e+00 -1.000000000000000000e+00
6.318236990162778843e-01 1.704341363127976683e+00 -1.000000000000000000e+00
5.046479850085245911e-01 -6.201592451127295735e-01 1.000000000000000000e+00
1.281103956437337654e+00 2.792627459584301697e+00 -1.000000000000000000e+00
1.332110870261040469e+00 1.513452735590469000e+00 1.000000000000000000e+00
1.264900914422930178e+00 4.636207330462788212e-01 1.000000000000000000e+00
